id,claim,rating,image_url,permalink,publish_date,keyword,important_tweet_id
89,A trail cam in Alabama snapped a photograph of an unknown creature's horrifying feet in March 2018.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/monster-claws.jpg?w=1036 1036w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/04/dog-with-mange.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/monstrous-paws-alabama/,2018-04-02T14:28:39+00:00,monstrous paws alabama,
90,A photograph shows a short-tailed weasel.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/not-a-weasel.jpg?w=544 544w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/white-weasel.jpg?w=906 906w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/stoatornotastoat.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/short-tailed-weasel/,2018-03-30T11:19:41+00:00,short tailed weasel,
91,"A photograph shows a protest sign reading ""stop killing aligators to make Gatoraid"" [sic].",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/killing-gators-1.jpg?w=411 411w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/not-a-liberal-protesters.jpg?w=1002 1002w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/im-not-happy-about-this.jpg?w=1002 1002w']",https://www.snopes.com/fact-check/stop-killing-alligators-gatorade/,2018-03-30T10:18:18+00:00,Stop Killing Alligators to Make Gatorade,
92,A viral item gives a genuine glimpse of the aurora borealis (or aurora australis) from far above the planet.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/northern-lights-from-space.jpg?w=449 449w'],https://www.snopes.com/fact-check/northern-lights-seen-space/,2018-03-28T20:08:59+00:00,northern lights from space,
93,"David Hogg gave a Nazi salute at the end of his ""March for Our Lives"" speech.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/nazi-salute.jpg?w=800 800w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/hogg-collage.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/John_Carlos_Tommie_Smith_Peter_Norman_1968cr.jpg?w=367 367w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/raised-fists.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/david-hogg-give-nazi-salute/,2018-03-27T14:09:13+00:00,david hogg nazi salute,
94,"Emma González was photographed attacking a truck belonging to a ""Second Amendment supporter"" during a March for Our Lives event in March 2018.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/Emma-Gonzalez-Britney-meme.jpg?w=600 600w'],https://www.snopes.com/fact-check/was-emma-gonzalez-attacking-truck/,2018-03-27T12:30:37+00:00,emma gonzalez attack truck,
96,"Emma González, a survivor of the Parkland school shooting, was filmed ripping up a copy of the U.S. Constitution.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/emmatear.jpg?w=467 467w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/emmatear2.jpg?w=467 467w']",https://www.snopes.com/fact-check/emma-gonzalez-ripping-up-constitution/,2018-03-25T11:15:57+00:00,emma gonzalez rip up constitution,9.7796E+17
97,A sequel to the movie 'Napoleon Dynamite' is in the works.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/napoleon-dynamite-sequel.jpg?w=444 444w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/napoleon-dynamite.jpg?w=443 443w']",https://www.snopes.com/fact-check/napoleon-dynamite-sequel/,2018-03-23T10:04:53+00:00,napoleon dynamite sequel,
99,A photograph shows a camel that lost half its body after surviving a landmine explosion.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/half-a-camel.jpg?w=654 654w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/camel-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/half-body-camel/,2018-03-22T08:48:22+00:00,half body camel,
100,A photograph shows President Donald Trump with his wife Melania Trump and his alleged mistress Stormy Daniels.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/trump-melania-and-stormy-daniels.jpg?w=836 836w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/stormy-daniels.jpg?w=430 430w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/trumps.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/stormy-collage.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/donald-trump-melania-trump-stormy-daniels/,2018-03-21T15:06:40+00:00,trump melania stormy daniels,
101,A zero value banknote was released in honor of Karl Marx's 200th birthday.,mostly-true,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/karl-marx-tweet.jpg?w=580 580w'],https://www.snopes.com/fact-check/karl-marx-banknote-released-germany/,2018-03-20T13:49:30+00:00,karl marx note germany,
102,"A new ""super"" antenna called Octa Air is a legitimate replacement for cable that can provide customers with 100s of free HDTV channels.",mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/tv-fox.jpg?w=1202 1202w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/doctored-rv-image.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/octa-air-comparison.jpg?w=1102 1102w']",https://www.snopes.com/fact-check/super-antenna-octa-air-legitimate-replacement-cable/,2018-03-19T14:21:53+00:00,octa air replacement cable,
103,A photograph shows Stephen Hawking at a Vietnam War protest in 1968.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/hawking-vietnam.jpg?w=603 603w'],https://www.snopes.com/fact-check/stephen-hawking-vietnam-war-protest/,2018-03-14T14:25:00+00:00,Stephen Hawking Vietnam War,
104,Disney announced in March 2018 that it was remaking 'Bedknobs and Broomsticks' with Kate Winslet.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/fan-made-movie-poster.jpg?w=436 436w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/comparisons.jpg?w=1436 1436w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/claire-foye.jpg?w=602 602w']",https://www.snopes.com/fact-check/did-disney-announce-bedknobs-broomsticks/,2018-03-14T08:53:30+00:00,disney bedknobs broomsticks Kate Winslet,
105,"An image shows the Kray twins starting their organized crime ""reign of terror"" in London by robbing a tram with the help of an elephant.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/not-kray-twins.jpg?w=532 532w'],https://www.snopes.com/fact-check/kray-twins-use-elephant-rob-london-tram/,2018-03-07T18:30:56+00:00,kray twins elephant tram,
106,"A photograph shows a young girl in South Africa who had a ""Joker smile"" carved into her face.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/based-stickman-propoganda.jpg?w=593 593w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/dog-bite-victim.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/did-girl-smile-carved-face-south-africa/,2018-03-06T16:11:15+00:00,savage joker smile South Africa,
107,A photograph shows a jumping baby elephant.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/elephants-jumping.jpg?w=440 440w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/03/flying-elephant-fake.jpg?w=1479 1479w']",https://www.snopes.com/fact-check/is-this-jumping-baby-elephant/,2018-03-05T15:04:29+00:00,jumping baby elephant,
108,Donald Trump intervened to stop a bat-wielding mugger in New York City in 1991.,unproven,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-stops-mugging-1.jpg?w=834 834w'],https://www.snopes.com/fact-check/trump-stops-mugging-1991/,2018-02-27T10:11:03+00:00,trump stops mugger,9.68267E+17
109,"A photograph shows Carl Sagan holding a sign reading ""No Billboards in Space.""",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/no-billboards-in-space.jpg?w=640 640w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/carl-sagan-pioneer-plaque.png?w=1049 1049w']",https://www.snopes.com/fact-check/is-this-carl-sagan-holding-a-no-billboards-in-space-sign/,2018-02-26T13:38:27+00:00,Carl Sagan No Billboards in Space,
111,Metallica lead singer James Hetfield was photographed near a brown bear he shot and killed.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Not-James-Hetfield.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Doug-Giles-Hetfield.jpg?w=600 600w']",https://www.snopes.com/fact-check/is-james-hetfield-standing-near-a-bear-he-killed/,2018-02-19T16:03:13+00:00,James Hetfield kill bear,
112,"A photograph shows a twenty-foot-long shark that washed up on a beach in Kitty Hawk, North Carolina.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/shark-on-beach.jpg?w=542 542w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/jack-cohen.jpg?w=544 544w']",https://www.snopes.com/fact-check/did-huge-shark-wash-up-kitty-hawk/,2018-02-19T15:44:39+00:00,shark wash up kitty hawk,
113,A set of images show President Barack Obama and President Donald Trump in the aftermath of various school shootings.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/obama-v-trump-2.jpg?w=526 526w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-instagram.jpg?w=656 656w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-instagram-2.jpg?w=364 364w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/obama-v-trump.jpg?w=1434 1434w']",https://www.snopes.com/fact-check/presidential-responses-school-shootings/,2018-02-19T15:19:24+00:00,obama trump resonse school shoot,
114,"Image depicts high school senior Chris Williams, shot nine times while protecting fellow students, leaving him in critical condition.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/chris-williams-parkland.png?resize=576', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/chris-williams-parkland-1.jpg?w=553 553w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/chris-williams-parkland-2.jpg?w=544 544w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/4__jonesii_hq_-_Facebook_Search_.jpg?w=550 550w']",https://www.snopes.com/fact-check/chris-williams-parkland/,2018-02-19T09:45:26+00:00,Chris Williams shot parkland,
115,"White people have been attacked by black filmgoers at showings of ""Black Panther.""",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Black-Panther-fake-attack1.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Black-Panther-fake-attack2.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Black-Panther-fake-attack3.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/black-panther-fake-attack4.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/black-panther-fake-attack5.jpg?w=600 600w']",https://www.snopes.com/fact-check/are-white-people-being-assaulted-at-showing-of-black-panther/,2018-02-16T12:42:33+00:00,White assault blackpanther,
116,"An Instagram account linked to suspected shooter Nikolas Cruz featured an avatar that included a ""MAGA"" hat.",TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/nikolascruzmakarov.jpg?w=678 678w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/not-a-fake-account.jpg?w=615 615w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/instagram-cruz.jpg?w=814 814w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/cruz-trump-july.jpg?w=612 612w']",https://www.snopes.com/fact-check/did-shooters-instagram-picture-maga-hat/,2018-02-15T14:52:36+00:00,Instagram MAGA hat gunman,9.64207E+17
117,A photograph shows Florida school shooter Nikolas Cruz wearing an antifa t-shirt.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/fake-antifa.jpg?w=528 528w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/not-cruz.jpg?w=2000 2000w']",https://www.snopes.com/fact-check/florida-shooter-antifa-shirt/,2018-02-15T11:38:31+00:00,florida shooter antifa shirt,
118,A photograph shows a teacher carrying guns at a school in Israel.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/In-Israel-armed-teachers-protect-children.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/armed-israel-1.jpg?w=600 600w']",https://www.snopes.com/fact-check/is-armed-teacher-students-israel/,2018-02-14T16:42:38+00:00,armed teacher israel,
119,"A photograph shows a ""Beware of Billionaire"" hunters sign in Thailand.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/beware-sign.jpg?w=401 401w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/beware-sign-markings.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/27751711_2050281674998979_7368402680568041578_n.jpg?w=720 720w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/original.jpg?w=900 900w']",https://www.snopes.com/fact-check/beware-billionaire-hunters-sign-real/,2018-02-12T10:33:36+00:00,beware billionaire hunter,
120,A photograph shows a hermit crab using a human skull as a shell.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/metal-af.jpg?w=635 635w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/josh-keyes-crabs.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/hermit-crab-using-skull-shell/,2018-02-09T14:10:35+00:00,hermit crab skull shell,
121,The ice in a photograph of a frozen river resembles the mask from the movie,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/frozen-IRTYSH-RIVER.jpg?w=713 713w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/not-a-ghost.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/frozen-river-scream-ghostface/,2018-02-09T12:30:12+00:00,frozen river scream,
123,A series of images show a Tesla vehicle in space.,TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/tesla-in-space.jpg?w=1920 1920w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/tesla-in-space-2.jpg?w=1300 1300w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/tesla-nasa.jpg?w=1917 1917w']",https://www.snopes.com/fact-check/tesla-car-really-space/,2018-02-07T15:02:35+00:00,tesla Roadster space,
124,A series of photograph show the skeletal remains of the biblical giant Goliath.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/goliath-skeleton.jpg?w=1024 1024w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/Screenshot-2018-02-05-at-5.16.36-PM.png?w=460 460w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/giant-skeleton-2.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/calamita-cosmica-22.jpg?w=790 790w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/496417059_9dc0eeb9fd_z.jpg?w=640 640w']",https://www.snopes.com/fact-check/is-this-goliath-skeleton-real/,2018-02-06T10:16:43+00:00,Goliath Skeleton,
125,The Philadelphia Eagles responded to a tweet from President Trump congratulating the team on winning the Super Bowl by telling the Commander-in-Chief to go f*ck himself.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/eagles-tweet.png?w=821 821w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/trump-parody-tweet.jpg?w=1147 1147w']",https://www.snopes.com/fact-check/eagles-respond-trumps-congratulatory-tweet-vulgarity/,2018-02-05T10:06:46+00:00,eagles trump fuck,
127,A photograph shows a security wall outside Joe Kennedy's Palm Beach house.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/joe-kennedy-tweets.jpg?w=1500 1500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/google-earth-screen-shot.jpg?w=1786 1786w']",https://www.snopes.com/fact-check/joe-kennedys-palm-beach-house-security-wall/,2018-02-02T11:35:41+00:00,Joe Kennedy wall,
129,Photographs show House Minority Leader Nancy Pelosi scolding a fellow Democrat for standing during the State of the Union.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2018/02/pelosi-scolds-democrat.jpg?w=640 640w'],https://www.snopes.com/fact-check/pelosi-sanchez-state-of-union/,2018-02-01T14:30:36+00:00,Nancy Pelosi scolding Democrat,
130,A few Democratic lawmakers were spotted checking their phones during President Trump's State of the Union address.,TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/27072590_959807020868233_2544880065434527538_n.png?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/phone-collage.jpg?w=1502 1502w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2018/01/wapo-lawmakers.jpg?w=1406 1406w']",https://www.snopes.com/fact-check/did-democrats-check-phones-sotu-address/,2018-01-31T11:00:52+00:00,democrats check phone sotu,
